athlete_id,session_id,sensor_id,timestamp_s,distance_cm,time_to_wall_s,speed_mps,pace_s_per_25m,th_early_cm,th_urgent_cm,th_safety_cm,safe_class,optimal_threshold_cm
A007,S001,SENS03,279,32.8,0.33,0.995,25.12,210.4,124.0,71.6,Urgent,98.8
A007,S001,SENS03,280,2430.4,23.5,1.034,24.17,192.5,126.9,73.1,Safe,99.9
A007,S001,SENS03,281,2328.5,22.37,1.041,24.02,211.1,124.3,65.1,Safe,94.6
A007,S001,SENS03,282,2226.9,20.82,1.069,23.38,194.7,143.5,59.5,Safe,102.7
A007,S001,SENS03,283,2110.1,18.95,1.114,22.45,192.8,132.8,61.7,Safe,96.6
A007,S001,SENS03,284,2017.0,20.77,0.971,25.74,187.7,141.6,58.8,Safe,99.3
A007,S001,SENS03,285,1921.5,20.38,0.943,26.51,201.2,117.4,65.3,Safe,91.9
A007,S001,SENS03,286,1825.8,18.25,1.0,24.99,195.8,139.0,73.5,Safe,105.8
A007,S001,SENS03,287,1731.0,17.82,0.972,25.73,196.9,118.2,66.5,Safe,93.3
A007,S001,SENS03,288,1632.6,16.11,1.013,24.67,212.2,139.6,61.9,Safe,103.1
A007,S001,SENS03,289,1534.1,15.08,1.017,24.57,205.1,125.3,59.6,Safe,93.4
A007,S001,SENS03,290,1434.4,13.78,1.041,24.02,185.7,142.4,55.2,Safe,97.2
A007,S001,SENS03,291,1339.0,13.53,0.99,25.26,203.7,130.9,75.2,Safe,103.1
A007,S001,SENS03,292,1238.9,12.81,0.967,25.84,186.7,138.1,57.0,Safe,100.0
A007,S001,SENS03,293,1134.9,11.19,1.014,24.65,211.3,134.2,64.8,Safe,96.9
A007,S001,SENS03,294,1033.0,10.34,0.999,25.01,209.4,139.1,74.5,Safe,108.2
A007,S001,SENS03,295,928.4,9.1,1.02,24.5,203.7,112.0,70.6,Safe,89.0
A007,S001,SENS03,296,826.9,7.87,1.051,23.78,209.2,135.7,56.4,Safe,94.3
A007,S001,SENS03,297,726.0,7.02,1.034,24.18,210.8,126.0,76.5,Safe,103.3
A007,S001,SENS03,298,623.5,5.8,1.074,23.28,203.8,118.6,59.5,Safe,90.0
A007,S001,SENS03,299,520.2,5.1,1.019,24.53,208.4,129.9,56.5,Safe,94.9
A007,S001,SENS03,300,410.6,3.84,1.07,23.37,208.1,141.3,74.0,Safe,104.7
A007,S001,SENS03,301,306.0,2.92,1.05,23.82,186.3,125.2,64.9,Safe,97.5
A007,S001,SENS03,302,207.6,2.03,1.025,24.39,208.5,128.7,55.5,Safe,91.8
A007,S001,SENS03,303,106.2,1.0,1.067,23.43,202.6,132.2,76.1,Warning,101.5
A007,S001,SENS03,304,2494.4,23.16,1.077,23.21,208.5,143.5,61.6,Safe,102.2
A007,S001,SENS03,305,2383.3,22.24,1.071,23.33,200.5,134.6,58.1,Safe,96.9
A007,S001,SENS03,306,2278.3,21.63,1.053,23.74,196.4,123.9,67.6,Safe,91.8
A007,S001,SENS03,307,2178.9,21.7,1.004,24.9,206.9,121.1,66.9,Safe,93.3
A007,S001,SENS03,308,2069.0,18.71,1.106,22.61,201.9,121.5,64.1,Safe,90.0
A007,S001,SENS03,309,1977.6,21.22,0.932,26.82,201.3,137.1,77.8,Safe,108.6
A007,S001,SENS03,310,1868.5,17.5,1.067,23.42,205.3,132.8,73.5,Safe,102.1
A007,S001,SENS03,311,1767.9,16.7,1.059,23.62,194.5,124.8,63.6,Safe,96.4
A007,S001,SENS03,312,1658.0,15.67,1.058,23.63,198.6,112.7,55.9,Safe,85.6
A007,S001,SENS03,313,1556.6,15.39,1.011,24.72,193.7,143.9,69.3,Safe,109.2
A007,S001,SENS03,314,1440.7,12.65,1.138,21.96,209.3,120.1,60.8,Safe,88.4
A007,S001,SENS03,315,1342.3,13.9,0.965,25.89,197.6,140.2,77.2,Safe,109.8
A007,S001,SENS03,316,1230.6,11.39,1.08,23.14,199.5,142.5,56.9,Safe,102.2
A007,S001,SENS03,317,1132.1,11.3,1.002,24.94,195.8,134.2,63.4,Safe,100.5
A007,S001,SENS03,318,1028.5,9.48,1.085,23.04,194.5,130.4,62.5,Safe,96.1
A007,S001,SENS03,319,925.5,8.78,1.055,23.71,188.5,113.3,71.6,Safe,93.8
A007,S001,SENS03,320,820.3,7.75,1.058,23.63,190.2,112.5,67.0,Safe,93.3
A007,S001,SENS03,321,707.9,6.56,1.08,23.15,191.4,138.7,78.2,Safe,110.6
A007,S001,SENS03,322,604.0,5.9,1.025,24.4,191.6,125.1,63.8,Safe,97.0
A007,S001,SENS03,323,511.5,5.54,0.923,27.08,205.7,111.3,73.9,Safe,96.4
A007,S001,SENS03,324,418.1,4.39,0.953,26.23,199.4,132.3,77.2,Safe,105.8
A007,S001,SENS03,325,315.5,3.18,0.993,25.17,202.5,124.0,68.0,Safe,94.7
A007,S001,SENS03,326,201.8,1.85,1.091,22.91,191.4,144.9,56.7,Safe,103.5
A007,S001,SENS03,327,95.6,0.91,1.048,23.85,201.4,124.9,71.8,Urgent,98.5
A007,S001,SENS03,328,2493.6,23.39,1.066,23.45,208.8,116.5,70.4,Safe,90.6
A007,S001,SENS03,329,2388.7,22.34,1.069,23.38,205.7,118.2,73.8,Safe,95.6
A006,S002,SENS03,1,2340.9,15.17,1.544,16.2,199.0,143.2,74.2,Safe,108.3
A006,S002,SENS03,2,2185.9,14.79,1.478,16.92,209.8,114.0,74.3,Safe,89.8
A006,S002,SENS03,3,2046.7,14.11,1.451,17.23,197.0,142.9,60.5,Safe,101.6
A006,S002,SENS03,4,1904.7,12.89,1.478,16.91,211.0,111.5,61.5,Safe,86.6
A006,S002,SENS03,5,1756.9,11.35,1.547,16.16,196.5,116.9,61.4,Safe,90.5
A006,S002,SENS03,6,1609.9,10.77,1.495,16.73,214.2,138.0,61.8,Safe,98.4
A006,S002,SENS03,7,1460.2,9.97,1.464,17.08,203.9,110.3,56.3,Safe,84.0
A006,S002,SENS03,8,1311.8,9.05,1.449,17.25,190.7,132.9,79.3,Safe,108.7
A006,S002,SENS03,9,1158.5,7.6,1.524,16.4,205.5,110.6,58.1,Safe,89.3
A006,S002,SENS03,10,1010.2,6.84,1.478,16.92,201.1,118.2,59.2,Safe,91.9
A006,S002,SENS03,11,871.7,5.99,1.456,17.17,190.5,125.9,68.3,Safe,96.1
A006,S002,SENS03,12,722.5,4.99,1.449,17.25,195.6,128.3,73.5,Safe,99.8
A006,S002,SENS03,13,573.2,3.79,1.511,16.54,207.9,130.0,70.4,Safe,98.8
A006,S002,SENS03,14,424.0,2.74,1.545,16.18,214.1,131.3,59.1,Safe,97.9
A006,S002,SENS03,15,277.3,1.86,1.489,16.79,192.4,142.7,69.5,Safe,106.3
A006,S002,SENS03,16,126.2,0.86,1.46,17.12,213.1,113.1,71.5,Warning,93.4
A006,S002,SENS03,17,2473.8,16.11,1.536,16.28,191.1,117.6,76.6,Safe,99.4
A006,S002,SENS03,18,2323.7,15.52,1.497,16.7,215.0,129.6,59.9,Safe,97.0
A006,S002,SENS03,19,2171.3,14.75,1.472,16.98,202.4,140.4,62.1,Safe,101.4
A006,S002,SENS03,20,2016.0,12.61,1.599,15.63,212.4,113.5,57.7,Safe,86.3
A006,S002,SENS03,21,1860.8,12.04,1.545,16.18,203.0,122.1,64.6,Safe,94.5
A006,S002,SENS03,22,1714.6,11.48,1.493,16.75,190.1,131.5,78.1,Safe,107.6
A006,S002,SENS03,23,1566.3,10.58,1.48,16.89,191.2,127.1,78.0,Safe,103.4
A006,S002,SENS03,24,1413.5,9.09,1.554,16.08,193.7,115.1,70.1,Safe,94.1
A006,S002,SENS03,25,1256.6,8.23,1.527,16.38,201.7,130.5,76.1,Safe,104.5
A006,S002,SENS03,26,1118.1,7.77,1.439,17.37,206.9,136.7,72.5,Safe,104.0
A006,S002,SENS03,27,968.0,6.66,1.454,17.19,205.3,112.7,70.2,Safe,91.9
A006,S002,SENS03,28,827.5,5.74,1.443,17.33,197.6,143.1,72.2,Safe,109.7
A006,S002,SENS03,29,666.6,4.15,1.606,15.56,189.0,115.9,74.7,Safe,96.3
A006,S002,SENS03,30,518.3,3.39,1.531,16.33,200.6,112.6,67.9,Safe,87.9
A006,S002,SENS03,31,376.6,2.6,1.447,17.27,187.5,121.1,63.7,Safe,94.3
A006,S002,SENS03,32,224.7,1.49,1.506,16.61,205.9,133.6,78.4,Safe,108.2
A006,S002,SENS03,33,67.5,0.45,1.503,16.64,210.2,136.1,56.4,Urgent,94.2
A006,S002,SENS03,34,2413.8,15.71,1.537,16.27,188.1,115.3,55.3,Safe,86.7
A006,S002,SENS03,35,2264.4,14.87,1.523,16.42,200.7,123.9,66.3,Safe,96.6
A006,S002,SENS03,36,2111.1,13.58,1.554,16.08,193.4,127.1,63.0,Safe,95.4
A006,S002,SENS03,37,1960.3,13.38,1.465,17.06,201.9,127.5,71.9,Safe,99.4
A006,S002,SENS03,38,1819.3,12.33,1.475,16.95,200.4,131.5,61.1,Safe,96.1
A006,S002,SENS03,39,1665.5,11.08,1.503,16.63,189.8,134.4,71.3,Safe,104.1
A006,S002,SENS03,40,1523.3,10.28,1.482,16.87,194.8,132.3,79.9,Safe,107.2
A006,S002,SENS03,41,1371.2,9.28,1.477,16.93,187.3,121.4,55.8,Safe,89.1
A006,S002,SENS03,42,1219.1,8.1,1.504,16.62,185.3,136.8,61.5,Safe,98.3
A006,S002,SENS03,43,1067.5,7.04,1.517,16.48,188.5,117.4,79.1,Safe,99.1
A006,S002,SENS03,44,918.3,5.94,1.545,16.18,199.2,114.0,62.2,Safe,86.0
A006,S002,SENS03,45,766.5,5.16,1.486,16.83,196.6,135.4,69.2,Safe,105.9
A006,S002,SENS03,46,621.8,4.27,1.456,17.17,194.4,128.3,79.3,Safe,108.1
A006,S002,SENS03,47,477.6,3.23,1.479,16.9,201.1,133.5,62.9,Safe,100.1
A006,S002,SENS03,48,339.7,2.36,1.441,17.35,203.1,112.3,79.3,Safe,95.6
A006,S002,SENS03,49,194.1,1.32,1.468,17.03,201.9,130.8,62.8,Warning,94.2
A006,S002,SENS03,50,40.2,0.27,1.494,16.73,208.0,124.1,74.5,Urgent,99.4
A006,S002,SENS03,51,2382.1,15.71,1.517,16.48,201.2,137.8,63.3,Safe,100.7
A006,S002,SENS03,52,2236.9,15.77,1.418,17.63,186.1,115.2,65.6,Safe,89.8
A006,S002,SENS03,53,2089.9,14.27,1.464,17.07,202.4,138.8,65.5,Safe,104.8
A006,S002,SENS03,54,1943.6,13.23,1.469,17.02,203.7,128.6,71.7,Safe,100.4
A006,S002,SENS03,55,1806.5,12.77,1.415,17.67,192.0,133.8,57.9,Safe,94.9
A006,S002,SENS03,56,1655.1,10.96,1.51,16.56,213.5,124.9,57.4,Safe,93.3
A006,S002,SENS03,57,1508.3,10.44,1.445,17.31,213.5,127.9,77.0,Safe,102.7
A006,S002,SENS03,58,1357.6,9.26,1.466,17.05,202.2,132.5,64.8,Safe,98.4
A006,S002,SENS03,59,1204.8,8.24,1.463,17.09,205.3,128.9,56.6,Safe,95.0
A006,S002,SENS03,60,1054.5,6.95,1.518,16.47,187.5,129.9,65.2,Safe,98.5
A006,S002,SENS03,61,903.5,5.92,1.526,16.38,190.2,112.2,79.7,Safe,95.6
A006,S002,SENS03,62,757.6,5.32,1.425,17.55,204.5,112.4,62.1,Safe,86.1
A006,S002,SENS03,63,620.0,4.48,1.383,18.08,191.6,144.8,62.9,Safe,104.0
A006,S002,SENS03,64,471.0,3.08,1.527,16.37,189.3,135.0,66.7,Safe,101.5
A006,S002,SENS03,65,326.1,2.18,1.493,16.75,189.5,113.7,76.0,Safe,92.8
A006,S002,SENS03,66,173.3,1.15,1.507,16.59,198.4,133.6,71.2,Warning,103.8
A006,S002,SENS03,67,28.8,0.2,1.45,17.24,201.2,111.4,69.7,Urgent,89.2
A006,S002,SENS03,68,2370.7,15.25,1.554,16.08,189.1,127.7,68.7,Safe,98.6
A006,S002,SENS03,69,2211.9,14.39,1.538,16.26,199.5,110.5,60.6,Safe,82.5
A006,S002,SENS03,70,2060.5,13.93,1.48,16.9,206.3,132.3,75.2,Safe,103.3
A006,S002,SENS03,71,1900.7,12.43,1.529,16.35,212.3,120.4,55.8,Safe,88.4
A006,S002,SENS03,72,1742.6,11.33,1.539,16.25,200.9,140.5,66.7,Safe,106.6
A006,S002,SENS03,73,1599.5,10.71,1.494,16.73,199.4,134.9,60.7,Safe,99.2
A006,S002,SENS03,74,1431.3,8.82,1.623,15.4,185.5,137.8,66.9,Safe,101.9
A006,S002,SENS03,75,1289.5,8.96,1.439,17.37,206.4,129.8,57.3,Safe,97.2
A006,S002,SENS03,76,1135.6,7.23,1.571,15.91,205.5,143.6,73.5,Safe,110.1
A006,S002,SENS03,77,984.6,6.4,1.537,16.26,196.0,112.3,58.1,Safe,87.5
A006,S002,SENS03,78,832.6,5.6,1.488,16.81,212.9,125.1,61.6,Safe,93.2
A006,S002,SENS03,79,691.3,5.04,1.372,18.22,190.9,113.5,70.8,Safe,92.3
A006,S002,SENS03,80,542.8,3.57,1.522,16.43,197.6,124.3,76.3,Safe,100.0
A006,S002,SENS03,81,393.0,2.64,1.487,16.81,196.6,111.9,72.8,Safe,92.0
A006,S002,SENS03,82,241.8,1.59,1.524,16.41,194.9,115.3,64.5,Safe,87.9
A006,S002,SENS03,83,95.0,0.64,1.489,16.79,214.5,129.7,66.4,Urgent,96.0
A006,S002,SENS03,84,2453.2,16.77,1.463,17.09,185.5,123.8,66.1,Safe,94.5
A006,S002,SENS03,85,2301.4,15.21,1.513,16.52,214.0,124.5,68.1,Safe,98.6
A006,S002,SENS03,86,2151.5,14.31,1.503,16.63,198.6,129.7,73.2,Safe,102.0
A006,S002,SENS03,87,1996.5,12.85,1.554,16.09,188.4,145.0,75.4,Safe,109.5
A006,S002,SENS03,88,1849.1,12.82,1.442,17.33,204.5,122.0,69.0,Safe,94.2
A006,S002,SENS03,89,1698.8,10.75,1.58,15.83,203.2,122.6,77.1,Safe,100.9
A006,S002,SENS03,90,1540.3,10.04,1.535,16.29,200.7,137.0,73.3,Safe,107.0
A006,S002,SENS03,91,1389.7,8.99,1.546,16.17,198.0,128.4,63.7,Safe,96.3
A006,S002,SENS03,92,1237.7,8.37,1.48,16.9,189.5,117.3,69.7,Safe,96.5
A006,S002,SENS03,93,1091.7,7.51,1.454,17.2,191.8,111.2,56.4,Safe,87.5
A006,S002,SENS03,94,933.8,5.91,1.579,15.83,205.9,125.6,69.5,Safe,96.7
A006,S002,SENS03,95,780.9,5.11,1.529,16.35,188.8,141.3,69.3,Safe,104.8
A006,S002,SENS03,96,632.7,4.45,1.421,17.59,214.1,133.2,55.6,Safe,96.4
A006,S002,SENS03,97,486.4,3.17,1.533,16.31,201.2,117.9,75.9,Safe,96.7
A006,S002,SENS03,98,333.4,2.25,1.479,16.91,202.7,116.0,74.2,Safe,97.4
A006,S002,SENS03,99,196.4,1.38,1.422,17.58,213.8,142.7,72.1,Warning,109.1
A006,S002,SENS03,100,62.7,0.46,1.356,18.44,201.5,140.5,65.6,Urgent,104.2
A006,S002,SENS03,101,2431.7,17.7,1.374,18.19,207.8,130.8,65.6,Safe,95.5
A006,S002,SENS03,102,2280.5,15.29,1.492,16.76,187.0,133.4,55.5,Safe,94.9
A006,S002,SENS03,103,2129.8,14.3,1.49,16.78,190.2,136.4,71.2,Safe,105.5
A006,S002,SENS03,104,1980.5,13.81,1.435,17.43,189.6,133.4,65.3,Safe,100.4
A006,S002,SENS03,105,1850.2,13.62,1.359,18.4,190.2,119.5,67.2,Safe,93.3
A006,S002,SENS03,106,1718.1,12.55,1.369,18.27,186.2,117.7,78.1,Safe,97.7
A006,S002,SENS03,107,1572.9,10.92,1.441,17.35,186.9,144.8,66.2,Safe,104.8
A006,S002,SENS03,108,1425.1,9.87,1.444,17.31,202.8,115.9,60.4,Safe,90.4
A006,S002,SENS03,109,1273.2,8.51,1.496,16.71,208.5,131.2,78.1,Safe,105.8
A006,S002,SENS03,110,1135.7,7.97,1.425,17.54,204.9,141.6,68.8,Safe,106.5
A006,S002,SENS03,111,980.5,6.51,1.506,16.6,195.5,121.5,60.2,Safe,90.9
A006,S002,SENS03,112,829.1,5.51,1.505,16.61,204.8,128.3,59.8,Safe,95.1
A006,S002,SENS03,113,682.2,4.8,1.423,17.57,203.7,136.3,77.3,Safe,103.9
A006,S002,SENS03,114,537.4,3.75,1.432,17.46,186.2,121.4,66.7,Safe,95.3
A006,S002,SENS03,115,391.8,2.71,1.445,17.3,199.6,125.5,60.9,Safe,93.9
A006,S002,SENS03,116,247.8,1.74,1.425,17.55,208.6,127.4,70.5,Safe,100.0
A006,S002,SENS03,117,103.7,0.69,1.504,16.62,204.9,126.0,59.5,Warning,95.3
A006,S002,SENS03,118,2463.0,17.25,1.428,17.51,206.5,131.4,79.8,Safe,107.4
A006,S002,SENS03,119,2311.0,15.94,1.45,17.24,190.4,123.8,75.8,Safe,99.3
A006,S002,SENS03,120,2167.8,14.89,1.456,17.18,191.1,115.1,73.6,Safe,98.5
A006,S002,SENS03,121,2019.0,13.05,1.547,16.16,202.1,130.3,67.4,Safe,96.8
A006,S002,SENS03,122,1884.1,13.4,1.407,17.77,207.1,111.2,77.7,Safe,91.9
A006,S002,SENS03,123,1727.4,11.26,1.534,16.29,200.3,110.9,79.6,Safe,95.6
A006,S002,SENS03,124,1582.2,11.24,1.408,17.75,187.0,126.9,79.0,Safe,105.1
A006,S002,SENS03,125,1440.1,9.65,1.493,16.75,185.5,122.0,63.3,Safe,94.1
A006,S002,SENS03,126,1287.9,8.62,1.494,16.73,193.6,139.2,70.4,Safe,105.8
A006,S002,SENS03,127,1145.0,7.91,1.447,17.28,190.8,126.9,61.0,Safe,95.7
A006,S002,SENS03,128,1003.7,6.79,1.478,16.91,213.6,122.6,56.5,Safe,90.0
A006,S002,SENS03,129,857.4,5.92,1.449,17.25,211.0,144.6,73.6,Safe,111.0
A006,S002,SENS03,130,724.5,5.19,1.395,17.92,206.5,135.1,62.9,Safe,95.7
A006,S002,SENS03,131,587.5,4.1,1.434,17.43,195.7,133.6,66.0,Safe,101.8
A006,S002,SENS03,132,439.1,2.96,1.484,16.85,202.1,138.9,69.1,Safe,106.0
A006,S002,SENS03,133,285.4,1.88,1.517,16.48,211.2,143.8,55.9,Safe,101.1
A006,S002,SENS03,134,133.9,0.91,1.479,16.91,212.3,130.8,67.5,Warning,97.4
A006,S002,SENS03,135,2499.6,17.78,1.406,17.78,209.0,118.1,75.3,Safe,97.9
A006,S002,SENS03,136,2366.8,17.19,1.377,18.15,202.5,137.0,66.0,Safe,101.3
A006,S002,SENS03,137,2218.3,14.69,1.51,16.56,205.5,133.7,65.4,Safe,98.5
A006,S002,SENS03,138,2077.2,14.27,1.456,17.17,213.9,134.5,69.5,Safe,101.9
A006,S002,SENS03,139,1921.7,12.81,1.501,16.66,186.0,128.2,70.7,Safe,96.9
A006,S002,SENS03,140,1769.5,11.21,1.579,15.83,199.1,128.4,58.9,Safe,91.3
A006,S002,SENS03,141,1626.5,11.35,1.433,17.45,195.5,125.5,59.4,Safe,92.0
A006,S002,SENS03,142,1471.4,9.78,1.504,16.62,186.3,114.1,72.6,Safe,96.8
A006,S002,SENS03,143,1327.5,9.34,1.421,17.6,208.2,142.9,65.1,Safe,103.8
A006,S002,SENS03,144,1179.6,7.75,1.522,16.43,194.4,114.3,65.7,Safe,90.3
A006,S002,SENS03,145,1029.4,7.02,1.466,17.05,203.6,130.7,79.7,Safe,108.4
A006,S002,SENS03,146,880.1,5.84,1.506,16.6,192.1,139.1,74.3,Safe,109.2
A006,S002,SENS03,147,732.3,5.17,1.416,17.65,194.8,136.7,73.3,Safe,106.9
A006,S002,SENS03,148,586.0,4.11,1.427,17.52,201.9,126.5,77.2,Safe,101.0
A006,S002,SENS03,149,444.7,3.06,1.453,17.2,199.1,136.7,65.7,Safe,100.0
A006,S002,SENS03,150,305.6,2.27,1.345,18.58,210.3,135.6,75.6,Safe,109.8
A006,S002,SENS03,151,165.8,1.21,1.375,18.19,196.3,134.2,63.6,Warning,102.8
A006,S002,SENS03,152,28.8,0.2,1.432,17.46,186.1,140.7,57.9,Urgent,102.1
A006,S002,SENS03,153,2378.4,15.91,1.495,16.73,195.8,114.7,58.1,Safe,86.4
A006,S002,SENS03,154,2232.8,14.81,1.507,16.59,206.3,119.4,77.1,Safe,96.6
A006,S002,SENS03,155,2080.8,14.0,1.486,16.83,195.2,120.1,55.3,Safe,88.2
A006,S002,SENS03,156,1933.0,12.89,1.499,16.68,188.7,125.2,69.2,Safe,98.2
A006,S002,SENS03,157,1790.2,12.72,1.408,17.76,197.8,133.5,60.3,Safe,95.7
A006,S002,SENS03,158,1641.4,10.96,1.497,16.69,206.3,134.2,72.0,Safe,102.0
A006,S002,SENS03,159,1481.8,9.61,1.542,16.21,212.9,117.8,60.4,Safe,89.6
A006,S002,SENS03,160,1331.7,9.21,1.445,17.3,204.5,117.4,66.5,Safe,92.3
A006,S002,SENS03,161,1178.9,7.9,1.492,16.75,212.8,118.2,63.2,Safe,90.1
A006,S002,SENS03,162,1041.0,7.54,1.38,18.11,200.5,143.2,55.7,Safe,101.7
A006,S002,SENS03,163,902.0,6.2,1.456,17.17,207.7,138.9,68.9,Safe,103.3
A006,S002,SENS03,164,760.6,5.14,1.48,16.89,210.5,137.8,72.6,Safe,108.1
A006,S002,SENS03,165,622.9,4.36,1.428,17.5,193.7,117.7,64.4,Safe,93.1
A006,S002,SENS03,166,489.2,3.51,1.395,17.92,213.2,120.4,62.7,Safe,92.0
A006,S002,SENS03,167,350.5,2.55,1.377,18.16,208.8,133.7,61.7,Safe,97.5
A006,S002,SENS03,168,192.0,1.19,1.618,15.45,198.8,140.3,77.0,Warning,107.7
A006,S002,SENS03,169,40.1,0.27,1.471,17.0,207.2,143.7,76.3,Urgent,107.4
A006,S002,SENS03,170,2392.9,16.35,1.464,17.08,187.1,138.5,55.6,Safe,97.0
A006,S002,SENS03,171,2230.8,14.23,1.568,15.95,209.8,137.4,75.0,Safe,107.9
A006,S002,SENS03,172,2091.7,14.39,1.454,17.19,186.8,112.1,59.2,Safe,83.2
A006,S002,SENS03,173,1947.8,14.03,1.388,18.01,201.9,140.0,61.2,Safe,101.7
A006,S002,SENS03,174,1792.9,11.82,1.517,16.48,203.0,132.9,72.2,Safe,102.8
A006,S002,SENS03,175,1648.6,11.08,1.488,16.8,188.6,128.7,55.0,Safe,90.8
A006,S002,SENS03,176,1501.7,10.4,1.444,17.31,190.3,112.1,69.5,Safe,93.1
A006,S002,SENS03,177,1355.4,9.27,1.462,17.1,198.5,115.0,71.7,Safe,91.2
A006,S002,SENS03,178,1209.4,8.21,1.473,16.97,196.1,125.1,73.6,Safe,98.6
A006,S002,SENS03,179,1062.6,7.55,1.407,17.76,188.6,119.7,75.7,Safe,96.0
A006,S002,SENS03,180,917.2,6.62,1.385,18.05,189.6,140.9,58.7,Safe,99.8
A006,S002,SENS03,181,769.7,5.45,1.412,17.71,185.9,116.6,57.8,Safe,88.7
A006,S002,SENS03,182,627.3,4.42,1.42,17.6,185.8,137.9,55.3,Safe,98.8
A006,S002,SENS03,183,492.9,3.5,1.407,17.76,201.1,115.3,77.5,Safe,97.5
A006,S002,SENS03,184,344.9,2.37,1.455,17.18,189.1,111.5,62.0,Safe,89.7
A006,S002,SENS03,185,199.1,1.33,1.494,16.74,195.4,119.2,60.3,Warning,88.3
A006,S002,SENS03,186,53.0,0.36,1.467,17.04,201.3,141.4,59.6,Urgent,99.8
A006,S002,SENS03,187,2412.3,16.38,1.473,16.97,202.8,129.1,67.3,Safe,96.0
A006,S002,SENS03,188,2268.9,16.17,1.403,17.82,205.9,115.4,73.1,Safe,93.0
A006,S002,SENS03,189,2119.5,14.65,1.447,17.28,192.2,134.2,68.1,Safe,101.4
A006,S002,SENS03,190,1970.5,13.55,1.454,17.19,193.9,134.8,71.7,Safe,106.1
A006,S002,SENS03,191,1820.8,12.66,1.438,17.38,203.1,132.6,76.6,Safe,101.1
A006,S002,SENS03,192,1681.4,11.54,1.458,17.15,205.0,134.7,70.6,Safe,103.1
A006,S002,SENS03,193,1537.1,10.9,1.411,17.72,199.3,128.5,77.8,Safe,106.3
A006,S002,SENS03,194,1393.2,9.68,1.439,17.37,207.5,142.3,69.7,Safe,108.0
A006,S002,SENS03,195,1258.0,9.02,1.395,17.93,205.4,122.6,63.4,Safe,89.1
A006,S002,SENS03,196,1110.8,7.53,1.474,16.96,213.6,129.2,60.2,Safe,95.1
A006,S002,SENS03,197,964.4,6.73,1.433,17.45,209.6,126.8,70.4,Safe,98.2
A006,S002,SENS03,198,819.4,5.47,1.498,16.69,207.7,131.0,78.0,Safe,102.1
A006,S002,SENS03,199,663.3,4.43,1.497,16.7,210.5,138.8,62.9,Safe,99.8
A006,S002,SENS03,200,523.4,3.58,1.462,17.1,204.8,121.5,73.8,Safe,97.3
A006,S002,SENS03,201,372.1,2.52,1.479,16.91,208.6,128.9,79.1,Safe,104.2
A006,S002,SENS03,202,209.5,1.34,1.567,15.95,212.7,120.2,62.6,Safe,93.2
A006,S002,SENS03,203,59.3,0.4,1.475,16.94,200.3,120.6,64.7,Urgent,90.0
A006,S002,SENS03,204,2408.9,15.87,1.518,16.47,201.6,111.3,62.5,Safe,89.4
A006,S002,SENS03,205,2270.0,15.76,1.44,17.36,193.8,127.2,72.7,Safe,102.5
A006,S002,SENS03,206,2129.5,14.8,1.439,17.38,192.9,118.5,69.8,Safe,98.3
A006,S002,SENS03,207,1981.5,13.22,1.498,16.68,214.4,132.0,72.2,Safe,100.1
A006,S002,SENS03,208,1837.9,12.28,1.496,16.71,188.7,114.4,55.8,Safe,86.7
A006,S002,SENS03,209,1694.4,11.26,1.505,16.62,197.6,116.0,55.9,Safe,86.2
A006,S002,SENS03,210,1556.9,11.13,1.399,17.87,185.1,114.2,65.2,Safe,91.4
A006,S002,SENS03,211,1415.3,10.07,1.406,17.78,191.0,123.2,69.4,Safe,98.4
A006,S002,SENS03,212,1270.4,8.49,1.496,16.71,186.9,131.5,78.7,Safe,106.4
A006,S002,SENS03,213,1122.4,7.43,1.511,16.54,212.0,125.0,65.9,Safe,96.3
A006,S002,SENS03,214,979.1,6.75,1.45,17.24,208.2,134.4,72.4,Safe,104.2
A006,S002,SENS03,215,842.2,6.03,1.396,17.91,197.0,124.8,62.2,Safe,91.7
A006,S002,SENS03,216,685.5,4.59,1.494,16.74,195.5,116.9,62.3,Safe,87.7
A006,S002,SENS03,217,544.3,3.9,1.396,17.9,189.6,142.1,64.6,Safe,100.7
A006,S002,SENS03,218,411.8,2.99,1.379,18.13,200.1,136.8,60.5,Safe,96.7
A006,S002,SENS03,219,267.3,1.83,1.464,17.08,206.8,139.1,56.6,Safe,95.9
A006,S002,SENS03,220,117.1,0.81,1.442,17.34,194.7,143.5,71.0,Warning,104.0
A006,S002,SENS03,221,2459.6,15.98,1.539,16.24,192.6,134.5,66.9,Safe,100.6
A006,S002,SENS03,222,2299.2,14.85,1.549,16.14,200.4,134.1,62.7,Safe,99.8
A006,S002,SENS03,223,2159.8,14.87,1.452,17.22,201.9,122.3,74.3,Safe,97.1
A006,S002,SENS03,224,2015.4,14.07,1.433,17.45,188.1,118.7,66.7,Safe,92.3
A006,S002,SENS03,225,1873.4,13.01,1.439,17.37,193.1,114.0,59.2,Safe,86.4
A006,S002,SENS03,226,1720.2,11.69,1.472,16.98,213.5,125.0,65.1,Safe,93.3
A006,S002,SENS03,227,1566.5,10.53,1.487,16.81,187.0,140.5,68.3,Safe,102.9
A006,S002,SENS03,228,1420.3,9.92,1.431,17.47,210.2,143.7,66.7,Safe,108.3
A006,S002,SENS03,229,1290.3,9.54,1.353,18.48,188.2,142.0,59.5,Safe,97.3
