athlete_id,session_id,sensor_id,timestamp_s,body_roll_deg,pitch_deg,yaw_deg,stroke_rate_spm,lap_speed_mps,stroke_type,fatigue_level,movement_quality
A007,S001,SENS03,289,3.28,18.81,-3.46,35.98,1.017,Breaststroke,High,Bad
A007,S001,SENS03,290,0.45,14.62,-3.25,34.23,1.041,Breaststroke,High,Good
A007,S001,SENS03,291,4.36,7.52,-4.67,35.33,0.99,Breaststroke,High,Bad
A007,S001,SENS03,292,-8.37,14.55,-4.26,29.01,0.967,Breaststroke,High,Bad
A007,S001,SENS03,293,0.27,10.75,0.23,31.88,1.014,Breaststroke,High,Medium
A007,S001,SENS03,294,-1.28,17.69,4.01,35.66,0.999,Breaststroke,High,Medium
A007,S001,SENS03,295,-6.73,15.34,3.98,37.86,1.02,Breaststroke,High,Medium
A007,S001,SENS03,296,-1.8,18.75,8.31,30.73,1.051,Breaststroke,High,Bad
A007,S001,SENS03,297,6.32,17.9,3.9,31.08,1.034,Breaststroke,High,Bad
A007,S001,SENS03,298,1.16,10.49,-0.53,33.37,1.074,Breaststroke,High,Medium
A007,S001,SENS03,299,5.07,11.57,-6.96,31.33,1.019,Breaststroke,High,Bad
A007,S001,SENS03,300,0.42,15.95,-2.63,28.42,1.07,Breaststroke,High,Good
A007,S001,SENS03,301,0.99,12.69,-2.38,32.4,1.05,Breaststroke,High,Medium
A007,S001,SENS03,302,-7.24,16.74,-0.26,33.35,1.025,Breaststroke,High,Medium
A007,S001,SENS03,303,-0.46,17.31,-2.29,31.27,1.067,Breaststroke,High,Medium
A007,S001,SENS03,304,1.46,10.37,-5.22,33.93,1.077,Breaststroke,High,Bad
A007,S001,SENS03,305,5.86,19.2,3.61,32.96,1.071,Breaststroke,High,Bad
A007,S001,SENS03,306,-0.36,16.72,-5.17,31.94,1.053,Breaststroke,High,Medium
A007,S001,SENS03,307,-4.71,16.34,2.92,34.29,1.004,Breaststroke,High,Medium
A007,S001,SENS03,308,-2.27,14.92,0.58,32.34,1.106,Breaststroke,High,Good
A007,S001,SENS03,309,-2.46,20.41,-1.18,36.72,0.932,Breaststroke,High,Bad
A007,S001,SENS03,310,8.43,12.32,-4.57,28.78,1.067,Breaststroke,High,Bad
A007,S001,SENS03,311,-2.08,10.51,4.48,34.82,1.059,Breaststroke,High,Bad
A007,S001,SENS03,312,0.4,12.14,-3.24,33.13,1.058,Breaststroke,High,Medium
A007,S001,SENS03,313,6.52,11.31,2.4,30.28,1.011,Breaststroke,High,Bad
A007,S001,SENS03,314,-5.79,13.42,0.25,32.9,1.138,Breaststroke,High,Medium
A007,S001,SENS03,315,-2.42,17.27,-1.97,35.92,0.965,Breaststroke,High,Medium
A007,S001,SENS03,316,8.01,17.05,-5.26,34.18,1.08,Breaststroke,High,Bad
A007,S001,SENS03,317,-8.65,15.13,4.52,33.07,1.002,Breaststroke,High,Bad
A007,S001,SENS03,318,-2.79,14.9,6.41,35.08,1.085,Breaststroke,High,Medium
A007,S001,SENS03,319,11.61,15.72,0.52,34.1,1.055,Breaststroke,High,Bad
A007,S001,SENS03,320,-7.8,17.6,3.23,31.47,1.058,Breaststroke,High,Bad
A007,S001,SENS03,321,3.72,12.39,-2.77,34.13,1.08,Breaststroke,High,Medium
A007,S001,SENS03,322,6.3,17.24,-1.7,34.01,1.025,Breaststroke,High,Medium
A007,S001,SENS03,323,-6.94,11.34,-6.66,35.96,0.923,Breaststroke,High,Bad
A007,S001,SENS03,324,2.5,12.66,3.37,34.35,0.953,Breaststroke,High,Medium
A007,S001,SENS03,325,-0.08,14.11,-4.76,32.99,0.993,Breaststroke,High,Medium
A007,S001,SENS03,326,0.35,18.9,1.18,32.38,1.091,Breaststroke,High,Medium
A007,S001,SENS03,327,2.35,19.28,-2.54,36.6,1.048,Breaststroke,High,Medium
A007,S001,SENS03,328,-1.39,19.17,-0.1,34.58,1.066,Breaststroke,High,Medium
A007,S001,SENS03,329,5.93,14.65,0.99,31.88,1.069,Breaststroke,High,Medium
A006,S002,SENS03,1,31.43,5.4,16.41,37.45,1.544,Freestyle,Low,Medium
A006,S002,SENS03,2,25.81,4.5,22.76,42.77,1.478,Freestyle,Low,Bad
A006,S002,SENS03,3,16.24,3.51,10.77,42.89,1.451,Freestyle,Low,Good
A006,S002,SENS03,4,21.69,10.32,13.08,40.16,1.478,Freestyle,Low,Medium
A006,S002,SENS03,5,9.69,4.82,9.03,41.05,1.547,Freestyle,Low,Good
A006,S002,SENS03,6,16.31,4.63,3.9,40.98,1.495,Freestyle,Low,Good
A006,S002,SENS03,7,25.42,12.17,12.84,38.51,1.464,Freestyle,Low,Bad
A006,S002,SENS03,8,14.75,5.3,4.19,40.84,1.449,Freestyle,Low,Medium
A006,S002,SENS03,9,9.17,4.73,5.1,38.71,1.524,Freestyle,Low,Medium
A006,S002,SENS03,10,22.31,3.95,4.99,40.97,1.478,Freestyle,Low,Good
A006,S002,SENS03,11,12.73,6.95,5.73,38.67,1.456,Freestyle,Low,Medium
A006,S002,SENS03,12,23.16,2.58,21.72,41.82,1.449,Freestyle,Low,Bad
A006,S002,SENS03,13,19.14,8.13,10.14,41.03,1.511,Freestyle,Low,Good
A006,S002,SENS03,14,21.16,1.27,18.38,40.69,1.545,Freestyle,Low,Medium
A006,S002,SENS03,15,17.74,5.96,12.29,36.34,1.489,Freestyle,Low,Good
A006,S002,SENS03,16,19.12,2.9,4.98,39.21,1.46,Freestyle,Low,Good
A006,S002,SENS03,17,21.37,11.99,13.76,40.56,1.536,Freestyle,Low,Medium
A006,S002,SENS03,18,21.08,0.65,15.41,43.82,1.497,Freestyle,Low,Medium
A006,S002,SENS03,19,20.84,4.62,12.43,39.66,1.472,Freestyle,Low,Good
A006,S002,SENS03,20,17.95,6.22,6.36,39.02,1.599,Freestyle,Low,Good
A006,S002,SENS03,21,22.1,7.08,14.89,38.0,1.545,Freestyle,Low,Good
A006,S002,SENS03,22,32.0,3.24,6.16,39.93,1.493,Freestyle,Low,Medium
A006,S002,SENS03,23,23.55,3.88,8.4,42.37,1.48,Freestyle,Low,Good
A006,S002,SENS03,24,21.42,5.01,13.4,36.67,1.554,Freestyle,Low,Good
A006,S002,SENS03,25,20.33,5.27,13.48,33.98,1.527,Freestyle,Low,Good
A006,S002,SENS03,26,16.53,6.38,5.85,38.65,1.439,Freestyle,Low,Good
A006,S002,SENS03,27,21.33,11.25,13.85,41.67,1.454,Freestyle,Low,Medium
A006,S002,SENS03,28,21.44,1.03,13.61,37.12,1.443,Freestyle,Low,Medium
A006,S002,SENS03,29,20.11,5.52,3.2,39.21,1.606,Freestyle,Low,Good
A006,S002,SENS03,30,18.45,4.44,16.54,41.31,1.531,Freestyle,Low,Good
A006,S002,SENS03,31,15.69,2.9,23.87,39.7,1.447,Freestyle,Low,Bad
A006,S002,SENS03,32,4.03,4.37,7.8,44.06,1.506,Freestyle,Low,Medium
A006,S002,SENS03,33,20.59,4.9,1.84,41.87,1.503,Freestyle,Low,Good
A006,S002,SENS03,34,24.35,8.17,1.85,37.67,1.537,Freestyle,Low,Medium
A006,S002,SENS03,35,20.71,-0.36,4.66,42.75,1.523,Freestyle,Low,Medium
A006,S002,SENS03,36,23.85,13.13,2.16,42.36,1.554,Freestyle,Low,Bad
A006,S002,SENS03,37,21.31,7.47,8.98,38.13,1.465,Freestyle,Low,Good
A006,S002,SENS03,38,13.53,8.69,22.78,38.34,1.475,Freestyle,Low,Bad
A006,S002,SENS03,39,19.19,8.39,12.72,42.24,1.503,Freestyle,Low,Good
A006,S002,SENS03,40,18.24,6.8,16.53,36.58,1.482,Freestyle,Low,Medium
A006,S002,SENS03,41,22.66,3.61,10.4,36.61,1.477,Freestyle,Low,Good
A006,S002,SENS03,42,21.97,8.32,8.84,39.98,1.504,Freestyle,Low,Good
A006,S002,SENS03,43,13.09,6.82,9.0,39.28,1.517,Freestyle,Low,Good
A006,S002,SENS03,44,17.41,2.81,-0.41,41.89,1.545,Freestyle,Low,Medium
A006,S002,SENS03,45,28.14,0.91,1.09,39.24,1.486,Freestyle,Low,Bad
A006,S002,SENS03,46,21.68,0.17,5.38,41.21,1.456,Freestyle,Low,Medium
A006,S002,SENS03,47,17.18,9.35,10.39,42.37,1.479,Freestyle,Low,Good
A006,S002,SENS03,48,20.02,8.44,13.64,37.54,1.441,Freestyle,Low,Good
A006,S002,SENS03,49,23.07,4.36,6.22,40.56,1.468,Freestyle,Low,Good
A006,S002,SENS03,50,21.58,3.3,19.7,39.13,1.494,Freestyle,Low,Medium
A006,S002,SENS03,51,19.72,4.1,3.36,39.28,1.517,Freestyle,Low,Good
A006,S002,SENS03,52,14.65,7.78,12.39,41.17,1.418,Freestyle,Low,Medium
A006,S002,SENS03,53,13.72,2.34,12.65,38.12,1.464,Freestyle,Low,Medium
A006,S002,SENS03,54,9.21,6.12,14.61,42.34,1.469,Freestyle,Low,Medium
A006,S002,SENS03,55,22.81,2.6,8.55,37.52,1.415,Freestyle,Low,Good
A006,S002,SENS03,56,26.48,3.41,10.52,40.49,1.51,Freestyle,Low,Good
A006,S002,SENS03,57,24.01,1.77,17.01,38.94,1.445,Freestyle,Low,Medium
A006,S002,SENS03,58,17.69,5.06,2.59,40.24,1.466,Freestyle,Low,Good
A006,S002,SENS03,59,18.46,2.68,15.75,44.59,1.463,Freestyle,Low,Medium
A006,S002,SENS03,60,27.68,5.85,15.3,38.81,1.518,Freestyle,Low,Medium
A006,S002,SENS03,61,14.14,3.93,6.67,44.26,1.526,Freestyle,Low,Good
A006,S002,SENS03,62,26.39,3.83,9.98,38.22,1.425,Freestyle,Low,Good
A006,S002,SENS03,63,22.39,4.33,10.37,36.57,1.383,Freestyle,Low,Good
A006,S002,SENS03,64,17.77,6.67,4.11,37.63,1.527,Freestyle,Low,Medium
A006,S002,SENS03,65,18.99,2.49,11.83,38.25,1.493,Freestyle,Low,Good
A006,S002,SENS03,66,19.76,8.75,3.25,41.26,1.507,Freestyle,Low,Medium
A006,S002,SENS03,67,20.44,6.04,12.6,38.24,1.45,Freestyle,Low,Good
A006,S002,SENS03,68,23.79,5.8,5.36,40.22,1.554,Freestyle,Low,Good
A006,S002,SENS03,69,17.11,7.79,13.45,43.48,1.538,Freestyle,Low,Medium
A006,S002,SENS03,70,30.26,2.51,8.92,41.44,1.48,Freestyle,Low,Medium
A006,S002,SENS03,71,13.94,4.59,5.07,38.88,1.529,Freestyle,Low,Medium
A006,S002,SENS03,72,33.26,5.79,12.05,39.94,1.539,Freestyle,Low,Medium
A006,S002,SENS03,73,19.53,4.69,-0.11,36.04,1.494,Freestyle,Low,Medium
A006,S002,SENS03,74,13.87,7.51,13.48,43.3,1.623,Freestyle,Low,Medium
A006,S002,SENS03,75,19.73,0.31,6.16,40.85,1.439,Freestyle,Low,Medium
A006,S002,SENS03,76,17.45,4.69,13.4,39.57,1.571,Freestyle,Low,Good
A006,S002,SENS03,77,11.4,4.94,18.95,42.67,1.537,Freestyle,Low,Medium
A006,S002,SENS03,78,27.8,3.18,5.99,41.34,1.488,Freestyle,Low,Medium
A006,S002,SENS03,79,24.35,2.94,8.39,39.36,1.372,Freestyle,Low,Good
A006,S002,SENS03,80,22.8,3.54,6.56,36.78,1.522,Freestyle,Low,Good
A006,S002,SENS03,81,22.04,5.92,3.14,41.51,1.487,Freestyle,Low,Good
A006,S002,SENS03,82,15.83,4.82,13.19,39.82,1.524,Freestyle,Low,Good
A006,S002,SENS03,83,19.56,4.19,0.57,41.63,1.489,Freestyle,Low,Medium
A006,S002,SENS03,84,17.05,-1.39,2.71,40.18,1.463,Freestyle,Low,Bad
A006,S002,SENS03,85,22.58,9.75,12.14,41.81,1.513,Freestyle,Low,Medium
A006,S002,SENS03,86,19.2,10.74,18.93,38.09,1.503,Freestyle,Low,Bad
A006,S002,SENS03,87,13.69,1.54,12.1,38.53,1.554,Freestyle,Low,Medium
A006,S002,SENS03,88,17.78,4.39,8.53,38.95,1.442,Freestyle,Low,Good
A006,S002,SENS03,89,12.67,10.4,13.13,41.67,1.58,Freestyle,Low,Bad
A006,S002,SENS03,90,16.83,7.1,8.0,40.71,1.535,Freestyle,Low,Good
A006,S002,SENS03,91,20.14,2.9,14.47,40.3,1.546,Freestyle,Low,Good
A006,S002,SENS03,92,14.18,3.63,11.48,39.39,1.48,Freestyle,Low,Good
A006,S002,SENS03,93,21.83,2.87,13.44,39.31,1.454,Freestyle,Low,Good
A006,S002,SENS03,94,26.57,4.06,15.16,43.02,1.579,Freestyle,Low,Medium
A006,S002,SENS03,95,23.01,2.92,20.28,41.58,1.529,Freestyle,Low,Medium
A006,S002,SENS03,96,13.76,9.19,11.73,42.22,1.421,Freestyle,Low,Medium
A006,S002,SENS03,97,19.84,9.2,-1.2,40.06,1.533,Freestyle,Low,Bad
A006,S002,SENS03,98,18.59,13.37,1.55,41.81,1.479,Freestyle,Medium,Bad
A006,S002,SENS03,99,22.31,6.49,20.2,38.18,1.422,Freestyle,Medium,Medium
A006,S002,SENS03,100,22.95,5.28,8.28,42.74,1.356,Freestyle,Medium,Good
A006,S002,SENS03,101,18.01,2.77,13.19,34.52,1.374,Freestyle,Medium,Good
A006,S002,SENS03,102,16.62,3.32,9.14,44.06,1.492,Freestyle,Medium,Good
A006,S002,SENS03,103,34.2,7.72,7.71,38.77,1.49,Freestyle,Medium,Bad
A006,S002,SENS03,104,12.5,12.18,7.9,38.56,1.435,Freestyle,Medium,Bad
A006,S002,SENS03,105,17.14,5.39,4.19,38.37,1.359,Freestyle,Medium,Good
A006,S002,SENS03,106,18.85,6.57,17.03,37.52,1.369,Freestyle,Medium,Medium
A006,S002,SENS03,107,31.17,4.0,7.56,41.9,1.441,Freestyle,Medium,Medium
A006,S002,SENS03,108,20.64,0.15,13.37,36.46,1.444,Freestyle,Medium,Medium
A006,S002,SENS03,109,27.32,5.47,20.77,37.49,1.496,Freestyle,Medium,Medium
A006,S002,SENS03,110,26.15,3.56,14.85,43.67,1.425,Freestyle,Medium,Medium
A006,S002,SENS03,111,24.81,2.32,11.47,40.58,1.506,Freestyle,Medium,Good
A006,S002,SENS03,112,24.81,6.04,10.79,37.76,1.505,Freestyle,Medium,Good
A006,S002,SENS03,113,19.45,4.51,8.97,39.88,1.423,Freestyle,Medium,Good
A006,S002,SENS03,114,15.22,7.68,-0.21,44.0,1.432,Freestyle,Medium,Bad
A006,S002,SENS03,115,23.91,1.67,4.04,38.45,1.445,Freestyle,Medium,Medium
A006,S002,SENS03,116,23.02,8.39,13.26,41.38,1.425,Freestyle,Medium,Medium
A006,S002,SENS03,117,17.94,-0.36,7.72,40.65,1.504,Freestyle,Medium,Medium
A006,S002,SENS03,118,13.61,4.38,2.8,38.74,1.428,Freestyle,Medium,Medium
A006,S002,SENS03,119,17.44,9.51,9.11,41.15,1.45,Freestyle,Medium,Medium
A006,S002,SENS03,120,33.5,5.15,-0.45,38.95,1.456,Freestyle,Medium,Bad
A006,S002,SENS03,121,23.09,6.78,15.63,42.8,1.547,Freestyle,Medium,Medium
A006,S002,SENS03,122,16.83,8.68,6.39,38.83,1.407,Freestyle,Medium,Medium
A006,S002,SENS03,123,18.51,3.88,12.34,37.16,1.534,Freestyle,Medium,Good
A006,S002,SENS03,124,23.69,9.31,13.76,43.02,1.408,Freestyle,Medium,Medium
A006,S002,SENS03,125,11.01,6.14,1.61,40.14,1.493,Freestyle,Medium,Medium
A006,S002,SENS03,126,13.59,5.18,17.81,39.96,1.494,Freestyle,Medium,Medium
A006,S002,SENS03,127,15.18,0.73,7.5,39.56,1.447,Freestyle,Medium,Medium
A006,S002,SENS03,128,13.92,3.7,10.53,38.1,1.478,Freestyle,Medium,Good
A006,S002,SENS03,129,21.95,3.07,16.19,35.55,1.449,Freestyle,Medium,Medium
A006,S002,SENS03,130,12.63,9.35,10.45,40.94,1.395,Freestyle,Medium,Medium
A006,S002,SENS03,131,25.94,2.68,13.26,36.9,1.434,Freestyle,Medium,Medium
A006,S002,SENS03,132,20.28,7.51,10.23,39.8,1.484,Freestyle,Medium,Good
A006,S002,SENS03,133,18.64,6.48,4.51,34.16,1.517,Freestyle,Medium,Good
A006,S002,SENS03,134,18.38,5.66,14.46,39.57,1.479,Freestyle,Medium,Good
A006,S002,SENS03,135,7.74,3.77,3.15,39.17,1.406,Freestyle,Medium,Bad
A006,S002,SENS03,136,25.12,9.41,1.83,40.88,1.377,Freestyle,Medium,Bad
A006,S002,SENS03,137,25.57,8.22,18.46,38.83,1.51,Freestyle,Medium,Bad
A006,S002,SENS03,138,23.79,6.02,9.06,38.68,1.456,Freestyle,Medium,Good
A006,S002,SENS03,139,14.77,5.56,14.21,38.91,1.501,Freestyle,Medium,Good
A006,S002,SENS03,140,19.72,2.78,8.62,41.15,1.579,Freestyle,Medium,Good
A006,S002,SENS03,141,16.88,6.04,13.6,36.77,1.433,Freestyle,Medium,Good
A006,S002,SENS03,142,19.71,-0.84,4.22,40.39,1.504,Freestyle,Medium,Medium
A006,S002,SENS03,143,14.27,1.03,15.33,36.53,1.421,Freestyle,Medium,Medium
A006,S002,SENS03,144,31.97,3.95,15.93,40.87,1.522,Freestyle,Medium,Medium
A006,S002,SENS03,145,11.08,12.29,5.18,38.45,1.466,Freestyle,Medium,Bad
A006,S002,SENS03,146,21.32,8.83,5.37,38.22,1.506,Freestyle,Medium,Medium
A006,S002,SENS03,147,27.4,9.51,7.86,41.97,1.416,Freestyle,Medium,Medium
A006,S002,SENS03,148,22.35,6.02,3.48,40.52,1.427,Freestyle,Medium,Medium
A006,S002,SENS03,149,18.83,2.78,10.29,34.41,1.453,Freestyle,Medium,Good
A006,S002,SENS03,150,21.19,1.52,7.64,39.81,1.345,Freestyle,Medium,Good
A006,S002,SENS03,151,28.95,10.29,5.77,35.25,1.375,Freestyle,Medium,Bad
A006,S002,SENS03,152,28.01,5.73,6.7,42.05,1.432,Freestyle,Medium,Medium
A006,S002,SENS03,153,16.36,9.32,6.41,37.89,1.495,Freestyle,Medium,Medium
A006,S002,SENS03,154,6.27,8.37,4.25,37.88,1.507,Freestyle,Medium,Bad
A006,S002,SENS03,155,20.57,1.42,5.76,40.49,1.486,Freestyle,Medium,Medium
A006,S002,SENS03,156,22.14,8.43,11.4,38.01,1.499,Freestyle,Medium,Good
A006,S002,SENS03,157,31.0,6.43,0.14,38.94,1.408,Freestyle,Medium,Bad
A006,S002,SENS03,158,25.4,5.9,4.02,39.37,1.497,Freestyle,Medium,Medium
A006,S002,SENS03,159,10.92,7.51,9.68,38.92,1.542,Freestyle,Medium,Medium
A006,S002,SENS03,160,8.22,3.68,15.84,41.52,1.445,Freestyle,Medium,Bad
A006,S002,SENS03,161,22.71,4.42,14.53,39.48,1.492,Freestyle,Medium,Good
A006,S002,SENS03,162,22.54,5.66,11.15,40.57,1.38,Freestyle,Medium,Good
A006,S002,SENS03,163,23.04,10.49,7.43,37.16,1.456,Freestyle,Medium,Medium
A006,S002,SENS03,164,23.32,2.18,12.44,37.43,1.48,Freestyle,Medium,Good
A006,S002,SENS03,165,19.01,4.56,4.82,40.27,1.428,Freestyle,Medium,Good
A006,S002,SENS03,166,28.48,7.9,11.37,41.99,1.395,Freestyle,Medium,Medium
A006,S002,SENS03,167,15.06,5.13,10.33,38.56,1.377,Freestyle,Medium,Good
A006,S002,SENS03,168,11.2,7.0,-2.13,42.48,1.618,Freestyle,Medium,Bad
A006,S002,SENS03,169,22.39,2.44,19.53,40.88,1.471,Freestyle,Medium,Medium
A006,S002,SENS03,170,23.9,6.84,2.17,35.88,1.464,Freestyle,Medium,Medium
A006,S002,SENS03,171,13.11,7.91,9.37,41.74,1.568,Freestyle,Medium,Medium
A006,S002,SENS03,172,14.73,5.77,12.9,37.43,1.454,Freestyle,Medium,Good
A006,S002,SENS03,173,3.57,4.38,8.33,42.88,1.388,Freestyle,Medium,Medium
A006,S002,SENS03,174,13.85,6.4,10.74,38.44,1.517,Freestyle,Medium,Good
A006,S002,SENS03,175,18.73,6.09,12.88,41.4,1.488,Freestyle,Medium,Good
A006,S002,SENS03,176,17.67,7.39,0.77,38.17,1.444,Freestyle,Medium,Medium
A006,S002,SENS03,177,32.92,7.22,7.42,42.12,1.462,Freestyle,Medium,Medium
A006,S002,SENS03,178,10.75,2.68,7.32,40.53,1.473,Freestyle,Medium,Medium
A006,S002,SENS03,179,27.72,7.82,1.41,41.22,1.407,Freestyle,Medium,Bad
A006,S002,SENS03,180,10.38,1.39,7.91,40.99,1.385,Freestyle,Medium,Medium
A006,S002,SENS03,181,30.19,0.87,7.25,38.46,1.412,Freestyle,Medium,Bad
A006,S002,SENS03,182,29.18,5.85,9.62,39.37,1.42,Freestyle,Medium,Good
A006,S002,SENS03,183,7.24,6.99,17.37,42.26,1.407,Freestyle,Medium,Bad
A006,S002,SENS03,184,23.27,7.07,12.32,40.61,1.455,Freestyle,Medium,Good
A006,S002,SENS03,185,11.65,4.68,11.32,39.9,1.494,Freestyle,Medium,Good
A006,S002,SENS03,186,14.7,0.72,11.68,38.91,1.467,Freestyle,Medium,Medium
A006,S002,SENS03,187,16.29,0.27,13.63,38.12,1.473,Freestyle,Medium,Bad
A006,S002,SENS03,188,21.75,-0.85,21.29,39.14,1.403,Freestyle,Medium,Bad
A006,S002,SENS03,189,24.29,5.84,10.91,39.7,1.447,Freestyle,Medium,Good
A006,S002,SENS03,190,12.57,8.89,5.32,38.25,1.454,Freestyle,Medium,Medium
A006,S002,SENS03,191,16.16,7.6,10.14,40.58,1.438,Freestyle,Medium,Good
A006,S002,SENS03,192,17.79,2.67,14.27,41.52,1.458,Freestyle,Medium,Good
A006,S002,SENS03,193,9.63,6.64,12.16,39.16,1.411,Freestyle,Medium,Medium
A006,S002,SENS03,194,18.93,5.58,12.75,39.92,1.439,Freestyle,Medium,Good
A006,S002,SENS03,195,17.89,-1.52,10.8,41.89,1.395,Freestyle,Medium,Medium
A006,S002,SENS03,196,22.05,9.06,2.91,39.98,1.474,Freestyle,Medium,Medium
A006,S002,SENS03,197,26.5,4.19,5.71,41.3,1.433,Freestyle,Medium,Medium
A006,S002,SENS03,198,27.07,2.3,20.99,42.73,1.498,Freestyle,Medium,Bad
A006,S002,SENS03,199,18.95,11.1,5.71,38.4,1.497,Freestyle,Medium,Medium
A006,S002,SENS03,200,25.76,11.1,13.28,41.93,1.462,Freestyle,Medium,Bad
A006,S002,SENS03,201,25.02,11.48,9.66,42.37,1.479,Freestyle,Medium,Medium
A006,S002,SENS03,202,15.84,10.25,11.6,41.42,1.567,Freestyle,Medium,Medium
A006,S002,SENS03,203,32.67,-0.13,6.33,41.05,1.475,Freestyle,Medium,Bad
A006,S002,SENS03,204,16.0,5.4,7.91,41.79,1.518,Freestyle,Medium,Good
A006,S002,SENS03,205,23.98,6.37,18.24,42.0,1.44,Freestyle,Medium,Medium
A006,S002,SENS03,206,11.87,2.99,16.8,38.78,1.439,Freestyle,Medium,Medium
A006,S002,SENS03,207,21.31,4.2,12.96,39.47,1.498,Freestyle,Medium,Good
A006,S002,SENS03,208,17.72,2.01,5.01,42.22,1.496,Freestyle,Medium,Medium
A006,S002,SENS03,209,27.48,1.39,4.19,39.51,1.505,Freestyle,Medium,Bad
A006,S002,SENS03,210,20.26,3.14,0.6,39.95,1.399,Freestyle,Medium,Medium
A006,S002,SENS03,211,11.47,4.52,11.17,42.76,1.406,Freestyle,Medium,Good
A006,S002,SENS03,212,14.25,2.69,22.11,39.98,1.496,Freestyle,Medium,Bad
A006,S002,SENS03,213,15.61,2.75,1.72,40.35,1.511,Freestyle,Medium,Medium
A006,S002,SENS03,214,26.6,6.76,11.55,43.46,1.45,Freestyle,Medium,Good
A006,S002,SENS03,215,24.17,7.96,12.53,35.83,1.396,Freestyle,Medium,Medium
A006,S002,SENS03,216,27.72,7.06,20.15,41.04,1.494,Freestyle,Medium,Bad
A006,S002,SENS03,217,22.4,0.49,7.69,41.86,1.396,Freestyle,Medium,Medium
A006,S002,SENS03,218,27.08,6.17,8.44,39.04,1.379,Freestyle,Medium,Good
A006,S002,SENS03,219,17.83,4.67,13.46,39.4,1.464,Freestyle,Medium,Good
A006,S002,SENS03,220,20.26,6.34,13.15,40.2,1.442,Freestyle,Medium,Good
A006,S002,SENS03,221,15.66,5.8,2.79,38.11,1.539,Freestyle,Medium,Medium
A006,S002,SENS03,222,34.72,4.33,2.16,42.35,1.549,Freestyle,Medium,Bad
A006,S002,SENS03,223,15.61,4.41,16.75,42.31,1.452,Freestyle,Medium,Medium
A006,S002,SENS03,224,13.72,7.73,11.86,38.19,1.433,Freestyle,Medium,Medium
A006,S002,SENS03,225,17.41,9.44,5.18,38.22,1.439,Freestyle,Medium,Medium
A006,S002,SENS03,226,18.8,6.93,12.62,40.06,1.472,Freestyle,Medium,Good
A006,S002,SENS03,227,22.31,6.55,4.68,42.56,1.487,Freestyle,High,Medium
A006,S002,SENS03,228,29.73,5.74,7.37,40.17,1.431,Freestyle,High,Medium
A006,S002,SENS03,229,5.92,5.87,13.51,35.36,1.353,Freestyle,High,Bad
A006,S002,SENS03,230,23.49,7.68,2.27,38.21,1.355,Freestyle,High,Bad
A006,S002,SENS03,231,22.72,12.59,5.57,37.39,1.39,Freestyle,High,Bad
A006,S002,SENS03,232,17.01,3.2,4.02,41.08,1.387,Freestyle,High,Medium
A006,S002,SENS03,233,26.98,9.83,15.26,36.89,1.332,Freestyle,High,Bad
A006,S002,SENS03,234,21.86,1.03,13.52,38.6,1.449,Freestyle,High,Medium
A006,S002,SENS03,235,25.38,7.63,9.27,36.33,1.341,Freestyle,High,Medium
A006,S002,SENS03,236,21.29,-2.48,14.31,38.62,1.434,Freestyle,High,Bad
A006,S002,SENS03,237,21.65,7.81,10.89,43.2,1.427,Freestyle,High,Good
A006,S002,SENS03,238,24.16,3.09,11.9,36.84,1.413,Freestyle,High,Medium
A006,S002,SENS03,239,12.19,5.39,13.99,37.34,1.337,Freestyle,High,Medium
A006,S002,SENS03,240,14.01,8.43,6.04,39.51,1.44,Freestyle,High,Bad
A006,S002,SENS03,241,14.1,5.64,7.93,36.88,1.384,Freestyle,High,Medium
A006,S002,SENS03,242,21.06,-2.41,10.63,39.73,1.345,Freestyle,High,Medium
A006,S002,SENS03,243,31.56,2.28,2.36,41.79,1.347,Freestyle,High,Bad
A006,S002,SENS03,244,5.44,7.12,16.37,37.69,1.341,Freestyle,High,Bad
A006,S002,SENS03,245,17.72,7.61,12.95,37.45,1.313,Freestyle,High,Medium
A006,S002,SENS03,246,23.56,10.57,10.81,36.27,1.435,Freestyle,High,Medium
A006,S002,SENS03,247,16.1,8.79,25.19,39.53,1.467,Freestyle,High,Bad
A006,S002,SENS03,248,15.67,0.75,5.68,43.14,1.341,Freestyle,High,Bad
A006,S002,SENS03,249,18.54,4.41,12.87,40.45,1.431,Freestyle,High,Good
A006,S002,SENS03,250,21.86,1.0,9.58,37.26,1.467,Freestyle,High,Medium
A006,S002,SENS03,251,12.4,10.15,10.77,40.41,1.348,Freestyle,High,Bad
A006,S002,SENS03,252,9.21,5.68,12.72,35.6,1.421,Freestyle,High,Medium
A006,S002,SENS03,253,34.35,12.77,3.28,37.88,1.428,Freestyle,High,Bad
A006,S002,SENS03,254,7.28,4.78,11.82,41.13,1.343,Freestyle,High,Medium
A006,S002,SENS03,255,31.8,4.44,2.23,38.31,1.468,Freestyle,High,Bad
A006,S002,SENS03,256,20.44,7.91,10.19,36.88,1.455,Freestyle,High,Good
A006,S002,SENS03,257,14.38,9.84,17.64,39.62,1.367,Freestyle,High,Medium
A006,S002,SENS03,258,23.32,2.57,8.91,38.17,1.427,Freestyle,High,Medium
A006,S002,SENS03,259,37.79,6.45,18.77,38.45,1.485,Freestyle,High,Bad
A006,S002,SENS03,260,34.57,0.63,7.67,40.55,1.35,Freestyle,High,Bad
